Date,Asset1,Asset2,Spread,ZScore
2018-09-11,70.19043731689453,81.30564880371094,-4.6584780757010265,-0.8937545585197882
2018-09-12,70.21943664550781,81.64765930175781,-4.944329132126697,-0.9709869425685402
2018-09-13,70.28713989257812,81.25813293457031,-4.518033013222961,-0.8106910100270611
2018-09-14,70.58738708496094,81.41015625,-4.357736493908007,-0.7398386835213782
2018-09-17,69.78349304199219,80.98262786865234,-4.76805350853671,-0.8629579595038264
2018-09-18,69.99657440185547,80.75460815429688,-4.345060186112988,-0.7017238883371284
2018-09-19,69.62853240966797,80.04207611083984,-4.05715451144178,-0.5876466878125962
2018-09-20,70.1612319946289,80.94462585449219,-4.355330399393367,-0.6764452219632145
2018-09-21,69.97720336914062,80.65010070800781,-4.268223032554445,-0.6307303080319286
2018-09-24,69.67696380615234,79.68196105957031,-3.677205915345027,-0.40671664564279525
2018-09-25,69.67696380615234,79.51995849609375,-3.5280684772278477,-0.3362818243555213
2018-09-26,69.16363525390625,79.60572814941406,-4.1203554489574685,-0.537753685821269
2018-09-27,69.2120590209961,79.25314331054688,-3.7473466971663214,-0.38257654502462846
2018-09-28,69.36703491210938,79.64383697509766,-3.952038276550496,-0.44440901190335313
2018-10-01,68.74714660644531,78.3288345336914,-3.3613525578254837,-0.19525847321320647
2018-10-02,68.29196166992188,77.48074340820312,-3.035795912049579,-0.04189035462176363
2018-10-03,68.62124633789062,77.4045181274414,-2.6363392489678574,0.14998970717162524
2018-10-04,67.75924682617188,77.34733581542969,-3.445697473190691,-0.17090738326611063
2018-10-05,67.28465270996094,76.76606750488281,-3.3851835958407435,-0.11961850845076741
2018-10-08,67.02314758300781,77.50933074951172,-4.330927130951267,-0.5426769534001308
2018-10-09,66.59698486328125,76.93758392333984,-4.230747210925458,-0.4801260446703729
2018-10-10,64.47589111328125,75.22235870361328,-4.772827088709732,-0.7429096940778037
2018-10-11,63.362060546875,74.3456802368164,-5.07959894082903,-0.9006249858603788
2018-10-12,63.652626037597656,74.0788803100586,-4.543420931929958,-0.6029468566523222
2018-10-15,63.98191833496094,75.05083465576172,-5.108897075104338,-0.9306599887327167
2018-10-16,65.54127502441406,76.89946746826172,-5.251367540475826,-1.015039627739838
2018-10-17,65.27008819580078,77.09957885742188,-5.706774293002439,-1.2911873448267819
2018-10-18,64.21439361572266,76.2229232788086,-5.955431229355639,-1.4402377517395961
2018-10-19,63.61387634277344,77.06146240234375,-7.32789663671295,-2.2842608327778153
2018-10-22,63.42985153198242,77.31875610351562,-7.748782658913214,-2.4853569273794993
2018-10-23,62.81967544555664,76.72795104980469,-7.815071350928221,-2.474332519805747
2018-10-24,60.50486373901367,76.52782440185547,-9.945649086516497,-3.607548865049389
2018-10-25,61.63805770874024,76.9757080078125,-9.22477089830398,-3.0338898108213876
2018-10-26,60.87290573120117,75.7845687866211,-8.893375709692293,-2.761423368163062
2018-10-29,60.543601989746094,76.8232421875,-10.178868580030823,-3.3650189689009364
2018-10-30,61.81239318847656,78.88151550292969,-10.804896837367508,-3.530959596644022
2018-10-31,62.3741455078125,77.74756622314453,-9.199245662897411,-2.5748651258909883
2018-11-01,63.48798370361328,77.75708770751953,-8.094172820905143,-1.9396458786770456
2018-11-02,63.20709228515625,78.07154846191406,-8.664552691225978,-2.2090740146531322
